symbol,open,high,low,close,volume,adjclose,dividends
SANB4.SA,15.949999809265137,16.079999923706055,15.600000381469727,15.899999618530273,444200,14.976984024047852,0.0
SANB4.SA,15.9399995803833,16.3700008392334,15.920000076293945,16.34000015258789,168900,15.391441345214844,0.0
SANB4.SA,16.43000030517578,16.43000030517578,15.979999542236328,16.260000228881836,138800,15.316085815429688,0.0
SANB4.SA,16.020000457763672,16.190000534057617,15.949999809265137,15.949999809265137,114700,15.024081230163574,0.0
SANB4.SA,15.960000038146973,16.059999465942383,15.600000381469727,15.640000343322754,299900,14.732077598571777,0.0
SANB4.SA,15.65999984741211,15.779999732971191,15.520000457763672,15.539999961853027,213200,14.637882232666016,0.0
SANB4.SA,15.9399995803833,15.9399995803833,15.539999961853027,15.720000267028809,98800,14.80743408203125,0.0
SANB4.SA,15.680000305175781,15.890000343322754,15.640000343322754,15.760000228881836,96200,14.845109939575195,0.0
SANB4.SA,15.720000267028809,15.819999694824219,15.34000015258789,15.350000381469727,283500,14.458911895751953,0.0
SANB4.SA,15.350000381469727,15.569999694824219,15.010000228881836,15.140000343322754,334600,14.261102676391602,0.0
SANB4.SA,15.34000015258789,15.449999809265137,15.0,15.270000457763672,271300,14.383557319641113,0.0
SANB4.SA,15.699999809265137,15.699999809265137,15.0600004196167,15.119999885559082,194500,14.242263793945312,0.0
SANB4.SA,15.050000190734863,15.15999984741211,14.819999694824219,15.109999656677246,408000,14.232845306396484,0.0
SANB4.SA,15.100000381469727,15.229999542236328,14.899999618530273,15.050000190734863,287300,14.1763277053833,0.0
SANB4.SA,15.25,15.25,14.880000114440918,14.979999542236328,300800,14.110389709472656,0.0
SANB4.SA,15.0,15.100000381469727,14.90999984741211,15.010000228881836,184700,14.138649940490723,0.0
SANB4.SA,15.0,15.010000228881836,14.600000381469727,14.649999618530273,428800,13.79954719543457,0.0
SANB4.SA,14.649999618530273,14.779999732971191,14.449999809265137,14.619999885559082,327800,13.771288871765137,0.0
SANB4.SA,14.619999885559082,14.619999885559082,14.210000038146973,14.210000038146973,511600,13.385090827941895,0.0
SANB4.SA,14.210000038146973,14.279999732971191,13.930000305175781,14.050000190734863,494300,13.234378814697266,0.0
SANB4.SA,14.0600004196167,14.329999923706055,13.920000076293945,14.1899995803833,214600,13.366250991821289,0.0
