symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,yearday,splits
,2018-06-28,,,,,,,,,,
GPAR3.SA,2018-06-29,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.4903581267217631,0.0
GPAR3.SA,2018-07-01,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.4903581267217631,0.0
GPAR3.SA,2018-07-02,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.0,0.4986225895316804,0.0
GPAR3.SA,2018-07-03,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.25,0.5013774104683195,0.0
GPAR3.SA,2018-07-04,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.5,0.5041322314049587,0.0
GPAR3.SA,2018-07-05,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.75,0.5068870523415978,0.0
GPAR3.SA,2018-07-06,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.509641873278237,0.0
GPAR3.SA,2018-07-09,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.509641873278237,0.0
GPAR3.SA,2018-07-10,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.25,0.5206611570247934,0.0
GPAR3.SA,2018-07-11,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.5,0.5234159779614325,0.0
GPAR3.SA,2018-07-12,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.75,0.5261707988980716,0.0
GPAR3.SA,2018-07-13,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.5289256198347108,0.0
GPAR3.SA,2018-07-15,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.5289256198347108,0.0
GPAR3.SA,2018-07-16,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.0,0.5371900826446281,0.0
GPAR3.SA,2018-07-17,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.25,0.5399449035812672,0.0
GPAR3.SA,2018-07-18,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.5,0.5426997245179064,0.0
GPAR3.SA,2018-07-19,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.75,0.5454545454545454,0.0
GPAR3.SA,2018-07-20,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.5482093663911846,0.0
GPAR3.SA,2018-07-22,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,1.0,0.5482093663911846,0.0
GPAR3.SA,2018-07-23,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.0,0.5564738292011019,0.0
GPAR3.SA,2018-07-24,10.0,10.0,10.0,10.0,0.0,5.7964019775390625,0.0,0.25,0.559228650137741,0.0
GPAR3.SA,2018-07-25,9.210000038146973,9.210000038146973,9.210000038146973,9.210000038146973,200.0,5.338486194610596,0.0,0.5,0.5619834710743802,0.0
GPAR3.SA,2018-07-26,9.210000038146973,9.210000038146973,9.210000038146973,9.210000038146973,0.0,5.338486194610596,0.0,0.75,0.5647382920110193,0.0
